year,Cluster,Division,District,rural,female,age5,age60,Age,hsize,DrinkWater,Toilet,Electricity,Floor,Roof,padma_m,jamuna_m,treat,smp1,yr
3.0,552.0,5.0,64.0,1.0,0.51829267,0.12804878,0.06097561,24.530487,5.621951,0.0,0.1388889,0.0,0.0,0.5,221962.94,116534.97,1.0,1.0,0.0
7.0,426.0,5.0,64.0,0.0,0.51282054,0.11965812,0.05982906,27.837606,9.282051,0.0,0.0,0.9583333,0.45833334,1.0,221962.94,116534.97,1.0,1.0,1.0
6.0,386.0,5.0,64.0,0.0,0.46280992,0.14049587,0.08264463,28.669422,4.8512397,0.16666667,0.6333333,0.9,0.7,1.0,221962.94,116534.97,1.0,1.0,1.0
2.0,8.0646056e+07,5.0,64.0,1.0,0.5180723,0.12048193,0.060240965,24.421686,4.9759035,0.0,0.05,0.0,,0.95,221962.94,116534.97,1.0,1.0,0.0
4.0,185.0,5.0,64.0,1.0,0.5138889,0.15277778,0.07638889,27.020834,6.1805553,0.0,0.0882353,0.64705884,0.0882353,1.0,221962.94,116534.97,1.0,1.0,1.0
7.0,377.0,5.0,64.0,1.0,0.47,0.09,0.15,35.3,8.28,0.0,0.0,0.9047619,0.0952381,1.0,221962.94,116534.97,1.0,1.0,1.0
6.0,387.0,5.0,64.0,1.0,0.47008547,0.102564104,0.13675214,29.991453,4.7264957,0.0,0.0,0.7777778,0.074074075,1.0,221962.94,116534.97,1.0,1.0,1.0
7.0,425.0,5.0,64.0,0.0,0.50427353,0.13675214,0.08547009,29.401709,9.2136755,0.16129032,0.12903225,1.0,0.5483871,1.0,221962.94,116534.97,1.0,1.0,1.0
6.0,380.0,5.0,64.0,1.0,0.47368422,0.06140351,0.078947365,30.052631,4.4736843,0.0,0.074074075,0.37037036,0.18518518,1.0,221962.94,116534.97,1.0,1.0,1.0
6.0,383.0,5.0,64.0,1.0,0.49557522,0.097345136,0.061946902,29.238937,4.221239,0.0,0.0,0.0,0.0,0.9032258,221962.94,116534.97,1.0,1.0,1.0
6.0,388.0,5.0,64.0,1.0,0.49367088,0.10759494,0.06329114,27.126583,6.253165,0.7,0.1,0.8333333,0.033333335,0.9,221962.94,116534.97,1.0,1.0,1.0
3.0,554.0,5.0,64.0,1.0,0.48818898,0.09448819,0.08661418,27.622047,4.905512,0.0,0.0,0.0,0.0,0.72727275,221962.94,116534.97,1.0,1.0,0.0
6.0,385.0,5.0,64.0,1.0,0.4774775,0.09009009,0.117117114,29.684685,4.4414415,0.037037037,0.074074075,0.8148148,0.074074075,1.0,221962.94,116534.97,1.0,1.0,1.0
1.0,553.0,5.0,64.0,1.0,0.5025381,0.14720812,0.07106599,24.913706,5.7309647,0.0,0.0,0.0,0.0,0.37777779,221962.94,116534.97,1.0,1.0,0.0
5.0,266.0,5.0,64.0,1.0,0.475,0.13333334,0.05,25.591667,4.95,0.0,0.27586207,0.27586207,0.03448276,1.0,221962.94,116534.97,1.0,1.0,1.0
6.0,382.0,5.0,64.0,1.0,0.51304346,0.12173913,0.052173913,25.721739,4.269565,0.03448276,0.03448276,0.31034482,0.2413793,1.0,221962.94,116534.97,1.0,1.0,1.0
5.0,300.0,5.0,64.0,0.0,0.44,0.072,0.064,29.168,4.872,0.10344828,0.7241379,0.86206895,0.86206895,0.9655172,221962.94,116534.97,1.0,1.0,1.0
3.0,556.0,5.0,64.0,1.0,0.45185184,0.11111111,0.044444446,24.007408,4.8074074,0.0,0.030303031,0.0,0.0,0.3939394,221962.94,116534.97,1.0,1.0,0.0
6.0,384.0,5.0,64.0,0.0,0.49056605,0.06603774,0.056603774,28.820755,4.3396225,0.0,0.0,0.8076923,0.15384616,1.0,221962.94,116534.97,1.0,1.0,1.0
7.0,380.0,5.0,64.0,1.0,0.51282054,0.102564104,0.11965812,29.91453,8.940171,0.0,0.0,0.03846154,0.0,1.0,221962.94,116534.97,1.0,1.0,1.0
2.0,8.0646e+07,5.0,64.0,0.0,0.58762884,0.072164945,0.072164945,25.27835,5.3505154,0.0,0.7,0.75,,1.0,221962.94,116534.97,1.0,1.0,0.0
3.0,553.0,5.0,64.0,1.0,0.4811321,0.13679245,0.061320756,24.367924,6.3018866,0.0,0.03773585,0.0,0.11320755,0.509434,221962.94,116534.97,1.0,1.0,0.0
7.0,375.0,5.0,64.0,1.0,0.4649123,0.096491225,0.13157895,31.114035,8.947369,0.0,0.08,0.32,0.04,1.0,221962.94,116534.97,1.0,1.0,1.0
7.0,379.0,5.0,64.0,1.0,0.51724136,0.112068966,0.060344826,25.077587,10.137931,0.0,0.0,0.23809524,0.04761905,0.95238096,221962.94,116534.97,1.0,1.0,1.0
4.0,184.0,5.0,64.0,1.0,0.536,0.128,0.088,26.432,4.664,0.0,0.121212125,0.7878788,0.0,0.969697,221962.94,116534.97,1.0,1.0,1.0
4.0,337.0,5.0,64.0,0.0,0.51937985,0.08527132,0.054263566,27.031008,5.4341087,0.0,0.21875,0.7419355,0.625,0.90625,221962.94,116534.97,1.0,1.0,1.0
7.0,374.0,5.0,64.0,1.0,0.43548387,0.088709675,0.13709678,33.153225,9.903226,0.0,0.13793103,0.9655172,0.37931034,1.0,221962.94,116534.97,1.0,1.0,1.0
3.0,408.0,4.0,65.0,0.0,0.5420561,0.11214953,0.037383176,23.82243,8.158878,0.04347826,0.47826087,0.8181818,0.73913044,0.9130435,75192.17,143178.05,0.0,0.0,0.0
1.0,408.0,4.0,65.0,0.0,0.5104167,0.13541667,0.0625,25.5625,5.2916665,0.2173913,0.95652175,0.6956522,0.5652174,0.82608694,75192.17,143178.05,0.0,0.0,0.0
7.0,322.0,4.0,65.0,1.0,0.5,0.10344828,0.077586204,29.905172,9.379311,0.0,0.037037037,0.4074074,0.11111111,1.0,75192.17,143178.05,0.0,0.0,1.0
4.0,134.0,4.0,65.0,1.0,0.5217391,0.16666667,0.072463766,24.224638,5.6231885,0.0,0.035714287,0.21428572,0.14285715,1.0,75192.17,143178.05,0.0,0.0,1.0
5.0,241.0,4.0,65.0,0.0,0.4296875,0.1328125,0.0546875,25.273438,4.984375,0.20833333,0.9166667,0.9583333,0.875,1.0,75192.17,143178.05,0.0,0.0,1.0
6.0,347.0,4.0,65.0,1.0,0.42741936,0.088709675,0.11290322,30.290323,5.370968,0.0,0.0,0.2413793,0.06896552,1.0,75192.17,143178.05,0.0,0.0,1.0
1.0,421.0,4.0,65.0,1.0,0.47029704,0.13366337,0.06435644,24.227722,6.4356437,0.0,0.15,0.1,0.1,0.45,75192.17,143178.05,0.0,0.0,0.0
5.0,219.0,4.0,65.0,1.0,0.5104895,0.16083916,0.07692308,25.51049,6.104895,0.0,0.22222222,0.6296296,0.14814815,1.0,75192.17,143178.05,0.0,0.0,1.0
4.0,135.0,4.0,65.0,1.0,0.535,0.105,0.125,29.805,7.86,0.0,0.0,0.0,0.025641026,0.974359,75192.17,143178.05,0.0,0.0,1.0
2.0,4.56576e+07,4.0,65.0,0.0,0.5051546,0.15463917,0.0,21.670103,5.9072165,0.0,0.1,0.7,,0.75,75192.17,143178.05,0.0,0.0,0.0
5.0,220.0,4.0,65.0,1.0,0.4861111,0.1388889,0.083333336,24.92361,5.763889,0.0,0.15151516,0.3939394,0.030303031,0.90909094,75192.17,143178.05,0.0,0.0,1.0
6.0,348.0,4.0,65.0,1.0,0.4413793,0.13793103,0.089655176,25.986206,5.289655,0.0,0.13793103,0.41379312,0.2413793,1.0,75192.17,143178.05,0.0,0.0,1.0
7.0,321.0,4.0,65.0,1.0,0.48251748,0.13286713,0.08391608,25.0,11.8741255,0.074074075,0.0,0.6296296,0.14814815,1.0,75192.17,143178.05,0.0,0.0,1.0
3.0,421.0,4.0,65.0,1.0,0.5180723,0.1626506,0.10240964,25.96988,5.9879518,0.0,0.0,0.121212125,0.121212125,0.4848485,75192.17,143178.05,0.0,0.0,0.0
7.0,320.0,4.0,65.0,1.0,0.5086207,0.06896552,0.14655173,35.49138,8.827586,0.25925925,0.0,0.0,0.11111111,1.0,75192.17,143178.05,0.0,0.0,1.0
2.0,4.5657628e+07,4.0,65.0,1.0,0.55445546,0.10891089,0.04950495,24.435644,5.4158416,0.0,0.0,0.0,,0.2,75192.17,143178.05,0.0,0.0,0.0
7.0,348.0,4.0,65.0,0.0,0.50980395,0.078431375,0.1503268,32.124184,11.045752,0.0,0.0,0.2413793,0.06896552,1.0,75192.17,143178.05,0.0,0.0,1.0
3.0,563.0,5.0,69.0,1.0,0.48366013,0.104575165,0.08496732,25.013071,5.745098,0.0,0.0,0.06896552,0.06896552,0.79310346,158194.5,72925.5,1.0,1.0,0.0
6.0,393.0,5.0,69.0,0.0,0.4920635,0.11904762,0.04761905,27.460318,4.6031747,0.03846154,0.23076923,0.84615386,0.46153846,1.0,158194.5,72925.5,1.0,1.0,1.0
6.0,397.0,5.0,69.0,1.0,0.5078125,0.0703125,0.0625,28.617188,4.796875,0.0,0.0,0.76666665,0.2,1.0,158194.5,72925.5,1.0,1.0,1.0
7.0,386.0,5.0,69.0,1.0,0.51937985,0.08527132,0.069767445,30.356588,9.906977,0.03448276,0.2413793,0.9655172,0.27586207,1.0,158194.5,72925.5,1.0,1.0,1.0
3.0,565.0,5.0,69.0,1.0,0.4918033,0.1420765,0.04918033,24.049181,6.7814207,0.0,0.0,0.057142857,0.0,0.85714287,158194.5,72925.5,1.0,1.0,0.0
5.0,269.0,5.0,69.0,1.0,0.5,0.16393442,0.10655738,26.885246,4.819672,0.0,0.20689656,0.6551724,0.1724138,1.0,158194.5,72925.5,1.0,1.0,1.0
6.0,395.0,5.0,69.0,1.0,0.47457626,0.10169491,0.09322034,30.211864,4.59322,0.0,0.03125,0.71875,0.0625,1.0,158194.5,72925.5,1.0,1.0,1.0
6.0,392.0,5.0,69.0,1.0,0.45794392,0.13084112,0.028037382,25.981308,4.4392524,0.0,0.03448276,0.55172414,0.06896552,1.0,158194.5,72925.5,1.0,1.0,1.0
4.0,188.0,5.0,69.0,1.0,0.46825397,0.13492064,0.071428575,26.126984,5.269841,0.0,0.09375,0.46875,0.125,0.96875,158194.5,72925.5,1.0,1.0,1.0
6.0,394.0,5.0,69.0,1.0,0.48120302,0.10526316,0.11278196,29.49624,5.4962406,0.0,0.074074075,0.7407407,0.11111111,1.0,158194.5,72925.5,1.0,1.0,1.0
7.0,383.0,5.0,69.0,1.0,0.47445256,0.11678832,0.06569343,28.832117,10.175182,0.0,0.06896552,0.31034482,0.1724138,1.0,158194.5,72925.5,1.0,1.0,1.0
7.0,384.0,5.0,69.0,1.0,0.5,0.103174604,0.07936508,28.087301,9.714286,0.0,0.0,0.8148148,0.0,1.0,158194.5,72925.5,1.0,1.0,1.0
7.0,387.0,5.0,69.0,1.0,0.46875,0.1328125,0.140625,29.53125,10.21875,0.0,0.15384616,0.0,0.115384616,1.0,158194.5,72925.5,1.0,1.0,1.0
6.0,398.0,5.0,69.0,1.0,0.52592593,0.11111111,0.096296296,27.244444,5.42963,0.0,0.041666668,0.083333336,0.0,0.9583333,158194.5,72925.5,1.0,1.0,1.0
4.0,189.0,5.0,69.0,1.0,0.48,0.13333334,0.086666666,25.266666,6.1466665,0.0,0.033333335,0.56666666,0.06666667,0.96666664,158194.5,72925.5,1.0,1.0,1.0
7.0,427.0,5.0,69.0,0.0,0.50427353,0.06837607,0.051282052,29.19658,8.632479,0.14285715,0.25,0.89285713,0.6785714,1.0,158194.5,72925.5,1.0,1.0,1.0
1.0,564.0,5.0,69.0,1.0,0.48913044,0.14673913,0.054347824,22.695652,5.6847825,0.0,0.027027028,0.0,0.054054055,0.21621622,158194.5,72925.5,1.0,1.0,0.0
5.0,301.0,5.0,69.0,0.0,0.47058824,0.09558824,0.073529415,27.919117,5.2058825,0.09677419,0.87096775,0.9354839,0.8064516,1.0,158194.5,72925.5,1.0,1.0,1.0
7.0,428.0,5.0,69.0,0.0,0.52678573,0.14285715,0.035714287,25.455357,8.857142,0.0,0.14814815,0.8148148,0.4814815,1.0,158194.5,72925.5,1.0,1.0,1.0
4.0,190.0,5.0,69.0,1.0,0.5483871,0.16935484,0.07258064,24.387096,4.66129,0.0,0.03448276,0.2413793,0.0,1.0,158194.5,72925.5,1.0,1.0,1.0
4.0,418.0,5.0,69.0,0.0,0.51079136,0.13669065,0.0647482,23.294964,5.3741007,0.0,0.08571429,0.25714287,0.2,0.9714286,158194.5,72925.5,1.0,1.0,1.0
6.0,391.0,5.0,69.0,1.0,0.512,0.104,0.04,25.872,5.08,0.0,0.0,0.4642857,0.0,1.0,158194.5,72925.5,1.0,1.0,1.0
5.0,271.0,5.0,69.0,1.0,0.5403226,0.04032258,0.09677419,29.790323,4.725806,0.0,0.1,0.0,0.06666667,0.96666664,158194.5,72925.5,1.0,1.0,1.0
2.0,8.069917e+07,5.0,69.0,1.0,0.53636366,0.11818182,0.036363635,21.545454,6.836364,0.0,0.0,0.0,,0.7,158194.5,72925.5,1.0,1.0,0.0
6.0,396.0,5.0,69.0,0.0,0.53571427,0.12142857,0.08571429,28.614286,5.4,0.1388889,0.19444445,0.9166667,0.30555555,1.0,158194.5,72925.5,1.0,1.0,1.0
2.0,8.069635e+07,5.0,69.0,1.0,0.5145631,0.13592233,0.067961164,21.048544,6.669903,0.0,0.0,0.0,,0.65,158194.5,72925.5,1.0,1.0,0.0
7.0,385.0,5.0,69.0,1.0,0.4919355,0.13709678,0.10483871,28.830645,10.387096,0.0,0.1904762,0.0,0.04761905,1.0,158194.5,72925.5,1.0,1.0,1.0
5.0,270.0,5.0,69.0,1.0,0.46280992,0.10743801,0.09090909,28.256199,5.3140497,0.0,0.15384616,0.03846154,0.0,0.96153843,158194.5,72925.5,1.0,1.0,1.0
2.0,8.069151e+07,5.0,69.0,1.0,0.55445546,0.14851485,0.02970297,20.584158,6.643564,0.0,0.05,0.05,,0.65,158194.5,72925.5,1.0,1.0,0.0
7.0,382.0,5.0,69.0,1.0,0.46280992,0.09917355,0.14876033,34.01653,9.140496,0.0,0.033333335,0.5,0.033333335,1.0,158194.5,72925.5,1.0,1.0,1.0
3.0,564.0,5.0,69.0,1.0,0.5,0.11340206,0.041237112,22.917526,8.989691,0.0,0.02631579,0.054054055,0.0,0.7105263,158194.5,72925.5,1.0,1.0,0.0
1.0,563.0,5.0,69.0,1.0,0.48660713,0.13839285,0.084821425,23.584822,8.535714,0.045454547,0.09090909,0.06818182,0.045454547,0.54545456,158194.5,72925.5,1.0,1.0,0.0
1.0,565.0,5.0,69.0,1.0,0.5322581,0.12903225,0.032258064,23.005377,6.290323,0.0,0.0,0.0,0.0,0.65,158194.5,72925.5,1.0,1.0,0.0
7.0,392.0,5.0,70.0,1.0,0.51282054,0.11111111,0.094017096,27.487179,9.897436,0.0,0.0,0.53846157,0.26923078,1.0,247789.77,156798.16,1.0,1.0,1.0
7.0,390.0,5.0,70.0,1.0,0.45394737,0.17105263,0.07236842,23.664474,11.815789,0.0,0.0,0.34615386,0.07692308,1.0,247789.77,156798.16,1.0,1.0,1.0
6.0,402.0,5.0,70.0,0.0,0.44366196,0.09859155,0.06338028,26.612677,6.267606,0.5945946,0.35135135,0.9459459,0.7567568,1.0,247789.77,156798.16,1.0,1.0,1.0
1.0,511.0,5.0,70.0,0.0,0.5045045,0.17117117,0.072072074,22.576576,5.3063064,0.0,0.18181819,0.36363637,0.36363637,0.8636364,247789.77,156798.16,1.0,1.0,0.0
4.0,191.0,5.0,70.0,1.0,0.54268295,0.15853658,0.07317073,24.731707,7.1585364,0.0,0.102564104,0.0,0.0,0.9230769,247789.77,156798.16,1.0,1.0,1.0
4.0,192.0,5.0,70.0,1.0,0.46875,0.13125,0.04375,21.8875,6.925,0.0,0.071428575,0.035714287,0.0,0.78571427,247789.77,156798.16,1.0,1.0,1.0
6.0,405.0,5.0,70.0,1.0,0.47435898,0.13461539,0.06410257,25.839743,5.6282053,0.0,0.09090909,0.5151515,0.21212122,1.0,247789.77,156798.16,1.0,1.0,1.0
1.0,557.0,5.0,70.0,1.0,0.5,0.16517857,0.08035714,23.080357,7.178571,0.0,0.069767445,0.20930232,0.13953489,0.25581396,247789.77,156798.16,1.0,1.0,0.0
1.0,558.0,5.0,70.0,1.0,0.453125,0.15234375,0.0859375,23.753906,10.171875,0.0,0.041666668,0.021276595,0.20833333,0.22916667,247789.77,156798.16,1.0,1.0,0.0
5.0,272.0,5.0,70.0,1.0,0.42735043,0.16239317,0.08547009,26.675213,5.119658,0.0,0.48,0.76,0.56,1.0,247789.77,156798.16,1.0,1.0,1.0
6.0,401.0,5.0,70.0,0.0,0.4214876,0.10743801,0.0661157,26.966942,4.801653,0.33333334,0.14814815,0.8888889,0.7777778,1.0,247789.77,156798.16,1.0,1.0,1.0
6.0,399.0,5.0,70.0,1.0,0.49541286,0.14678898,0.027522936,24.724771,4.5596333,0.25,0.071428575,0.4642857,0.10714286,1.0,247789.77,156798.16,1.0,1.0,1.0
7.0,391.0,5.0,70.0,1.0,0.4852941,0.11764706,0.0882353,26.933823,10.529411,0.0,0.06666667,0.5,0.23333333,1.0,247789.77,156798.16,1.0,1.0,1.0
6.0,403.0,5.0,70.0,1.0,0.5058824,0.14117648,0.029411765,21.94706,6.752941,0.0,0.0,0.75,0.0,0.96875,247789.77,156798.16,1.0,1.0,1.0
3.0,557.0,5.0,70.0,1.0,0.46892655,0.16949153,0.050847456,23.050848,6.7853107,0.0,0.26666668,0.13333334,0.2,0.36666667,247789.77,156798.16,1.0,1.0,0.0
4.0,338.0,5.0,70.0,0.0,0.44067797,0.107344635,0.073446326,27.58192,6.9096045,0.27272728,1.0,0.969697,0.93939394,1.0,247789.77,156798.16,1.0,1.0,1.0
7.0,430.0,5.0,70.0,0.0,0.41566265,0.10843374,0.12048193,28.86747,14.337349,0.0,0.24324325,0.972973,0.5945946,1.0,247789.77,156798.16,1.0,1.0,1.0
6.0,404.0,5.0,70.0,1.0,0.47368422,0.16541353,0.09022556,27.015038,5.43609,0.0,0.13043478,0.39130434,0.47826087,1.0,247789.77,156798.16,1.0,1.0,1.0
7.0,388.0,5.0,70.0,1.0,0.52205884,0.16176471,0.022058824,22.691177,10.088235,0.0,0.0,0.53125,0.03125,1.0,247789.77,156798.16,1.0,1.0,1.0
2.0,8.070889e+07,5.0,70.0,1.0,0.5315315,0.15315315,0.018018018,21.846848,6.8378377,0.0,0.0,0.05,,0.75,247789.77,156798.16,1.0,1.0,0.0
6.0,400.0,5.0,70.0,1.0,0.47517732,0.16312057,0.08510638,26.446808,6.06383,0.0,0.071428575,0.60714287,0.21428572,1.0,247789.77,156798.16,1.0,1.0,1.0
3.0,511.0,5.0,70.0,0.0,0.53636366,0.16363636,0.036363635,22.063637,6.109091,0.0,0.375,0.3478261,0.41666666,1.0,247789.77,156798.16,1.0,1.0,0.0
2.0,8.0701816e+07,5.0,70.0,1.0,0.50427353,0.102564104,0.05982906,23.461538,7.119658,0.0,0.3,0.05,,1.0,247789.77,156798.16,1.0,1.0,0.0
3.0,558.0,5.0,70.0,1.0,0.46938777,0.1632653,0.035714287,21.918367,7.1530614,0.0,0.0,0.16216215,0.10810811,0.27027026,247789.77,156798.16,1.0,1.0,0.0
7.0,429.0,5.0,70.0,0.0,0.456,0.104,0.048,27.568,9.68,0.03125,0.125,0.65625,0.25,1.0,247789.77,156798.16,1.0,1.0,1.0
2.0,8.070661e+07,5.0,70.0,0.0,0.5494506,0.15384616,0.06593407,22.120878,4.934066,0.0,0.0,0.3,,0.75,247789.77,156798.16,1.0,1.0,0.0
7.0,389.0,5.0,70.0,1.0,0.4918033,0.10655738,0.040983606,25.467213,10.622951,0.0,0.04347826,0.73913044,0.08695652,1.0,247789.77,156798.16,1.0,1.0,1.0
5.0,302.0,5.0,70.0,0.0,0.44444445,0.1764706,0.09150327,26.352942,6.5686274,0.2857143,0.71428573,0.9285714,0.64285713,1.0,247789.77,156798.16,1.0,1.0,1.0
6.0,503.0,5.0,73.0,1.0,0.4921875,0.140625,0.0859375,24.1875,4.734375,0.03846154,0.03846154,0.26923078,0.0,0.96153843,314779.28,196491.27,1.0,1.0,1.0
1.0,525.0,5.0,73.0,1.0,0.5294118,0.20588236,0.078431375,22.308823,7.6764708,0.0,0.0,0.0,0.0,0.25,314779.28,196491.27,1.0,1.0,0.0
3.0,505.0,5.0,73.0,0.0,0.496063,0.09448819,0.062992126,26.66929,6.133858,0.0,0.47058824,0.64705884,0.47058824,0.64705884,314779.28,196491.27,1.0,1.0,0.0
2.0,8.573646e+07,5.0,73.0,1.0,0.52873564,0.1724138,0.022988506,23.114943,5.275862,0.0,0.0,0.0,,0.4,314779.28,196491.27,1.0,1.0,0.0
3.0,526.0,5.0,73.0,1.0,0.4918033,0.20765027,0.06010929,21.295082,6.912568,0.0,0.0,0.028571429,0.027777778,0.3888889,314779.28,196491.27,1.0,1.0,0.0
2.0,8.5738504e+07,5.0,73.0,0.0,0.47945204,0.15068494,0.061643835,23.342466,8.520548,0.0,0.35,0.9,,0.95,314779.28,196491.27,1.0,1.0,0.0
5.0,273.0,5.0,73.0,1.0,0.45517242,0.2137931,0.027586207,21.855173,6.158621,0.0,0.0,0.0,0.0,0.5185185,314779.28,196491.27,1.0,1.0,1.0
6.0,495.0,5.0,73.0,1.0,0.5208333,0.13194445,0.07638889,26.70139,5.4027777,0.0,0.0,0.54285717,0.0,1.0,314779.28,196491.27,1.0,1.0,1.0
1.0,526.0,5.0,73.0,1.0,0.5025126,0.1758794,0.050251257,21.633165,7.281407,0.0,0.0,0.09090909,0.045454547,0.27272728,314779.28,196491.27,1.0,1.0,0.0
7.0,482.0,5.0,73.0,1.0,0.4965035,0.13986014,0.11888112,28.475525,10.699301,0.0,0.0,0.43333334,0.13333334,1.0,314779.28,196491.27,1.0,1.0,1.0
6.0,494.0,5.0,73.0,1.0,0.52517986,0.11510792,0.09352518,27.654676,5.4604316,0.0,0.0,0.5714286,0.10714286,0.96428573,314779.28,196491.27,1.0,1.0,1.0
7.0,486.0,5.0,73.0,1.0,0.50364965,0.08759124,0.08029197,28.496351,10.291971,0.0,0.03125,0.875,0.125,1.0,314779.28,196491.27,1.0,1.0,1.0
4.0,208.0,5.0,73.0,1.0,0.5222222,0.11111111,0.1,25.65,7.977778,0.0,0.0,0.057142857,0.028571429,0.62857145,314779.28,196491.27,1.0,1.0,1.0
5.0,274.0,5.0,73.0,1.0,0.44927537,0.16666667,0.014492754,21.65942,5.4492755,0.0,0.071428575,0.0,0.071428575,0.89285713,314779.28,196491.27,1.0,1.0,1.0
5.0,275.0,5.0,73.0,1.0,0.4903226,0.16774194,0.032258064,24.012903,6.290323,0.0,0.0,0.033333335,0.033333335,0.8666667,314779.28,196491.27,1.0,1.0,1.0
6.0,502.0,5.0,73.0,0.0,0.44366196,0.14788732,0.12676056,27.260563,5.732394,0.08,0.24,1.0,0.92,1.0,314779.28,196491.27,1.0,1.0,1.0
6.0,500.0,5.0,73.0,1.0,0.51449275,0.10144927,0.13043478,30.92029,5.57971,0.0,0.037037037,0.7037037,0.0,1.0,314779.28,196491.27,1.0,1.0,1.0
6.0,498.0,5.0,73.0,1.0,0.4811321,0.1509434,0.094339624,26.226416,4.075472,0.0,0.0,0.14285715,0.0,1.0,314779.28,196491.27,1.0,1.0,1.0
5.0,303.0,5.0,73.0,0.0,0.4473684,0.13815789,0.019736841,24.651316,7.631579,0.04347826,0.6956522,0.9130435,0.6086956,0.95652175,314779.28,196491.27,1.0,1.0,1.0
4.0,206.0,5.0,73.0,1.0,0.4822695,0.11347517,0.04964539,24.758865,5.680851,0.0,0.06666667,0.3,0.1,0.9,314779.28,196491.27,1.0,1.0,1.0
6.0,499.0,5.0,73.0,1.0,0.48333332,0.11666667,0.083333336,27.983334,4.6666665,0.0,0.0,0.48387095,0.0,1.0,314779.28,196491.27,1.0,1.0,1.0
1.0,527.0,5.0,73.0,1.0,0.5049505,0.18316832,0.06930693,22.08911,6.633663,0.0,0.0,0.045454547,0.06818182,0.36363637,314779.28,196491.27,1.0,1.0,0.0
7.0,520.0,5.0,73.0,0.0,0.4829932,0.108843535,0.06802721,27.312925,11.605442,0.0,0.028571429,0.9142857,0.14285715,1.0,314779.28,196491.27,1.0,1.0,1.0
7.0,485.0,5.0,73.0,1.0,0.5106383,0.08510638,0.10638298,28.411348,10.851064,0.0,0.0,0.61538464,0.07692308,1.0,314779.28,196491.27,1.0,1.0,1.0
3.0,527.0,5.0,73.0,1.0,0.5294118,0.14379086,0.07189543,22.875816,5.392157,0.0,0.0,0.0,0.0,0.27027026,314779.28,196491.27,1.0,1.0,0.0
4.0,342.0,5.0,73.0,0.0,0.49717513,0.14124294,0.050847456,22.231638,6.6497173,0.0,0.11111111,0.5925926,0.4074074,1.0,314779.28,196491.27,1.0,1.0,1.0
6.0,501.0,5.0,73.0,0.0,0.50931674,0.14285715,0.062111802,25.9441,6.267081,0.0,0.0,0.5,0.23076923,1.0,314779.28,196491.27,1.0,1.0,1.0
6.0,497.0,5.0,73.0,1.0,0.5140845,0.20422535,0.056338027,22.450705,5.6901407,0.0,0.0,0.13333334,0.0,0.96666664,314779.28,196491.27,1.0,1.0,1.0
4.0,207.0,5.0,73.0,1.0,0.47945204,0.16438356,0.034246575,21.856165,5.849315,0.0,0.027027028,0.21621622,0.027027028,0.9459459,314779.28,196491.27,1.0,1.0,1.0
7.0,521.0,5.0,73.0,0.0,0.48366013,0.07189543,0.08496732,29.849672,11.777778,0.2580645,0.32258064,1.0,0.67741936,1.0,314779.28,196491.27,1.0,1.0,1.0
7.0,481.0,5.0,73.0,1.0,0.52459013,0.07377049,0.06557377,27.819672,8.95082,0.0,0.0,0.2,0.0,1.0,314779.28,196491.27,1.0,1.0,1.0
7.0,522.0,5.0,73.0,0.0,0.38181818,0.054545455,0.084848486,31.357576,14.339394,0.0,0.8125,1.0,0.9375,1.0,314779.28,196491.27,1.0,1.0,1.0
1.0,505.0,5.0,73.0,0.0,0.52554744,0.22627737,0.03649635,20.59854,7.4525547,0.0,0.52380955,0.61904764,0.47619048,0.52380955,314779.28,196491.27,1.0,1.0,0.0
7.0,483.0,5.0,73.0,1.0,0.49624062,0.082706764,0.060150377,26.661654,10.601503,0.0,0.0,0.58064514,0.09677419,1.0,314779.28,196491.27,1.0,1.0,1.0
7.0,484.0,5.0,73.0,1.0,0.52238804,0.08955224,0.104477614,30.328358,9.910448,0.0,0.0,0.6333333,0.2,1.0,314779.28,196491.27,1.0,1.0,1.0
3.0,525.0,5.0,73.0,1.0,0.477707,0.13375796,0.05732484,23.528662,7.0636945,0.0,0.0,0.0,0.0,0.42307693,314779.28,196491.27,1.0,1.0,0.0
6.0,496.0,5.0,73.0,0.0,0.4814815,0.2,0.05925926,22.933332,5.42963,0.0,0.09375,0.28125,0.21875,1.0,314779.28,196491.27,1.0,1.0,1.0
2.0,8.573363e+07,5.0,73.0,1.0,0.4631579,0.25263157,0.021052632,20.452631,5.0842104,0.0,0.0,0.0,,0.1,314779.28,196491.27,1.0,1.0,0.0
2.0,8.573124e+07,5.0,73.0,1.0,0.48598132,0.22429906,0.009345794,19.878504,6.420561,0.0,0.0,0.0,,0.05,314779.28,196491.27,1.0,1.0,0.0
2.0,8.573459e+07,5.0,73.0,1.0,0.5,0.12222222,0.011111111,21.11111,4.9333334,0.0,0.0,0.0,,0.2,314779.28,196491.27,1.0,1.0,0.0
7.0,394.0,5.0,76.0,1.0,0.48739496,0.1092437,0.05042017,27.806723,9.764706,0.0,0.0,0.41935483,0.06451613,1.0,113503.41,55049.656,1.0,1.0,1.0
3.0,573.0,5.0,76.0,1.0,0.49112427,0.10059172,0.06508876,24.52071,6.4319525,0.032258064,0.0,0.19354838,0.06451613,0.9032258,113503.41,55049.656,1.0,1.0,0.0
